"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"jgi|Lacbi2|457135|estExt_Genemark1.C_LG_4_t10320",947.159024172306,-0.809992064286264,0.142850876032422,-5.67019318875177,1.42636588801673e-08,1.5770852168505e-06
"jgi|Lacbi2|704515|estExt_fgenesh3_kg.C_LG_4_t10421",1514.75903305522,-0.613412003700661,0.172902846770467,-3.54772645539481,0.000388571554185571,0.00810857919634133
"jgi|Lacbi2|308960|Lacbi1.eu2.Lbscf0003g05990",34.8807915640631,-1.27551852264041,0.306192800558486,-4.16573649123659,3.10349013290899e-05,0.00113748914595128
"jgi|Lacbi2|646769|estExt_Genewise1.C_LG_4_t20323",694.409808225278,0.681825194734965,0.152370330613947,4.47478975721638,7.648653668389e-06,0.000345178016572059
"jgi|Lacbi2|308972|Lacbi1.eu2.Lbscf0003g06110",262.875205055743,0.71979292893699,0.182051874184163,3.95377928495726,7.69263760311351e-05,0.00231967990268432
"jgi|Lacbi2|592308|e_gw1.4.2032.1",59.5362398546947,-0.952525724101756,0.246865888283276,-3.85847445641717,0.000114096989842787,0.00320430824015231
"jgi|Lacbi2|687998|fgenesh3_kg.LG_4_#_323_#_Locus_5406_Transcript_2/2_Confidence_1.000",78.740831340007,-1.54075708811707,0.387104154002715,-3.98021326349875,6.88534704131879e-05,0.00216480532095303
"jgi|Lacbi2|646582|estExt_Genewise1.C_LG_4_t10480",33.2529268976443,-2.91941041657855,0.552757686694645,-5.28153743828675,1.28104297639674e-07,1.04275326446822e-05
"jgi|Lacbi2|687926|fgenesh3_kg.LG_4_#_251_#_Locus_930_Transcript_1/5_Confidence_0.714",532.279060475304,-0.756137261084974,0.151120535114628,-5.00353747762623,5.62877167510546e-07,3.77184558511612e-05
"jgi|Lacbi2|483049|fgenesh1_pm.LG_4_#_160",58.1316928128369,-1.42141615740275,0.398113754902802,-3.5703769083532,0.00035646793664348,0.00757951375542578
"jgi|Lacbi2|646558|estExt_Genewise1.C_LG_4_t10413",100.476662510439,-1.02023156249773,0.275045801934382,-3.70931515886626,0.000207820612387006,0.00503198015964017
"jgi|Lacbi2|704369|estExt_fgenesh3_kg.C_LG_4_t10208",1391.23794808719,0.564429186259973,0.138696322505569,4.06953245813211,4.71075767623825e-05,0.00160159848745815
"jgi|Lacbi2|629806|estExt_Genewise1Plus.C_LG_4_t10131",1875.81111020787,0.828526530375536,0.208592786552909,3.97198073848725,7.12774844022234e-05,0.0022199757348561
"jgi|Lacbi2|668424|estExt_fgenesh1_pm.C_LG_4_t10027",82.0625083062947,-2.12058668288869,0.39859772430011,-5.32011738554751,1.03700320465869e-07,8.81984520475094e-06
"jgi|Lacbi2|245379|Lacbi1.e_gww1.3.611.1",255.081910837188,-1.95188158310216,0.274290671627705,-7.11610632443035,1.11018664881411e-12,3.20216444705773e-10
"jgi|Lacbi2|295043|Lacbi1.estExt_fgenesh2_pg.C_270129",1457.42269734077,0.550385528730586,0.151789069637923,3.62598921018143,0.000287857373975139,0.00649744533597237
"jgi|Lacbi2|590108|e_gw1.3.6811.1",36.0250766281428,-5.18625939209169,0.959935265748729,-5.40271784686077,6.5638665746839e-08,5.96502614471959e-06
"jgi|Lacbi2|657554|estExt_fgenesh1_kg.C_LG_3_t30066",230.189736589581,0.822766254426062,0.198455663460093,4.14584416529645,3.38564039038362e-05,0.0012140723432327
"jgi|Lacbi2|317960|Lacbi1.eu2.Lbscf0008g01420",35.6365448271131,-1.2960213359922,0.360012802255316,-3.59993124653683,0.000318301331482429,0.00695753223411675
"jgi|Lacbi2|482773|fgenesh1_pm.LG_3_#_1773",284.710596015932,0.807327340544647,0.229505819976087,3.51767698365455,0.000435341936726601,0.00880505612269595
"jgi|Lacbi2|317986|Lacbi1.eu2.Lbscf0008g01680",650.635839762665,-5.5122668090962,0.564132508524298,-9.77122701812669,1.49628778700255e-22,2.83610662256427e-19
"jgi|Lacbi2|482748|fgenesh1_pm.LG_3_#_1748",89.1750265003305,-1.11824459970059,0.282429735857051,-3.95937274914486,7.51468715440097e-05,0.00228157595342316
"jgi|Lacbi2|584075|e_gw1.3.1557.1",112.252626296282,1.31777892012072,0.321477368630291,4.09913433637753,4.14698295198023e-05,0.00144037093735271
"jgi|Lacbi2|318002|Lacbi1.eu2.Lbscf0008g01840",32.3871460517931,1.89902825205184,0.352403231034264,5.38879353199573,7.09322372950761e-08,6.40223758116374e-06
"jgi|Lacbi2|482742|fgenesh1_pm.LG_3_#_1742",24.2325085298197,1.54065896178514,0.345345939113598,4.46120480159563,8.15001554540492e-06,0.00036085346876517
"jgi|Lacbi2|443001|gm1.7445_g",17.8218623800964,1.58948397355192,0.423711600710185,3.75133456551055,0.000175895797667016,0.00442843537655781
"jgi|Lacbi2|687233|fgenesh3_kg.LG_3_#_2507_#_Locus_19386_Transcript_1/1_Confidence_1.000",32.1785085206706,-3.46319773424382,0.889831145509424,-3.89197181029346,9.94328002955204e-05,0.00285557228208001
